date,id,type,proj,proj_count,desc
20161024,2.0,W,Mixed,NA,Weekly review
20161024,3.0,W,Mixed,NA,Weekly review; Sequential Analysis: Draft presentation for 10.27 MOC meeting
20161024,4.0,W,CAAutoSequential2016,655.0,Draft presentation for 10.27 MOC meeting
20161024,5.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20161024,6.0,H,NA,NA,Run
20161024,7.0,W,CAAutoSequential2016,656.0,Draft presentation for 10.27 MOC meeting
20161024,8.0,W,CAAutoSequential2016,657.0,Draft presentation for 10.27 MOC meeting
20161024,9.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20161024,10.0,W,CAAutoSequential2016,658.0,"Draft presentation for 10.27 MOC meeting; Re-run Max ISP, No Pump scenario"
20161024,11.0,W,CAAutoSequential2016,659.0,"Re-run Max ISP, No Pump scenario"
20161024,12.0,G,NA,NA,Listening to the Waking Up podcast
20161024,13.0,M,NA,NA,Cleaning; Various tasks
20161024,14.0,W,CAAutoSequential2016,659.0,"Draft presentation for 10.27 MOC meeting; Re-run Max ISP, No Pump scenario"
20161024,15.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 27 post
20161024,16.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 28 post
20161025,1.0,W,Mixed,NA,Getting set up for the day; Sequential Analysis Draft presentation for 10.27 MOC meeting
20161025,2.0,W,CAAutoSequential2016,660.0,Draft presentation for 10.27 MOC meeting
20161025,3.0,W,CAAutoSequential2016,661.0,Draft presentation for 10.27 MOC meeting
20161025,4.0,W,CAAutoSequential2016,662.0,Draft presentation for 10.27 MOC meeting
20161025,5.0,W,CAAutoSequential2016,663.0,Draft presentation for 10.27 MOC meeting
20161025,6.0,W,CAAutoSequential2016,664.0,Draft presentation for 10.27 MOC meeting
20161025,7.0,W,CAAutoSequential2016,665.0,"Re-run No ISP, No Pump scenario"
20161025,8.0,G,NA,NA,Listening to the Waking Up podcast
20161025,9.0,G,NA,NA,Listening to the Waking Up podcast
20161025,10.0,W,CAAutoSequential2016,666.0,"Re-run No ISP, No Pump scenario; Run Current Without Marital scenario"
20161025,11.0,G,NA,NA,Listening to the Waking Up podcast
20161025,12.0,H,NA,NA,Walk
20161025,13.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 28 post
20161025,14.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 29 post
20161026,1.0,W,Mixed,NA,Getting set up for the day; Sequential Analysis Incorporate Megan's revisions to MOC presentation
20161026,2.0,W,CAAutoSequential2016,667.0,Draft presentation for 10.27 MOC meeting
20161026,3.0,M,Photography,NA,Organizing FilmTrackr
20161026,4.0,W,CAAutoSequential2016,667.0,Investigate Mileage rate adequacy using more recent data
20161026,5.0,G,NA,NA,Listening to A History of Western Philosophy
20161026,6.0,M,NA,NA,Grocery store
20161026,7.0,G,NA,NA,Listening to A History of Western Philosophy
20161026,8.0,M,NA,NA,Grocery store
20161026,9.0,W,CAAutoSequential2016,667.0,Investigate Mileage rate adequacy using more recent data; Draft presentation for 10.27 MOC meeting
20161026,10.0,W,CAAutoSequential2016,668.0,Investigate Mileage rate adequacy using more recent data; Draft presentation for 10.27 MOC meeting
20161026,11.0,W,CAAutoSequential2016,669.0,Draft presentation for 10.27 MOC meeting
20161026,12.0,W,CAAutoSequential2016,670.0,Draft presentation for 10.27 MOC meeting
20161026,13.0,W,CAAutoSequential2016,671.0,Draft presentation for 10.27 MOC meeting
20161026,14.0,W,CAAutoSequential2016,672.0,Draft presentation for 10.27 MOC meeting
20161026,15.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 29 post; Write 30 days with the Fuji X-T2: Day 30 post
20161027,1.0,W,Mixed,NA,Getting set up for the day; Sequential Analysis Draft presentation for 10.27 MOC meeting
20161027,2.0,W,CAAutoSequential2016,673.0,Draft presentation for 10.27 MOC meeting
20161027,3.0,W,CAAutoSequential2016,674.0,Draft presentation for 10.27 MOC meeting
20161027,4.0,W,CAAutoSequential2016,675.0,Draft presentation for 10.27 MOC meeting
20161027,5.0,G,NA,NA,Listening to the Waking Up podcast
20161027,6.0,H,NA,NA,Walk
20161027,7.0,W,CAAutoSequential2016,676.0,Draft presentation for 10.27 MOC meeting; Helping Elizabeth
20161027,8.0,W,CAAutoSequential2016,677.0,Draft presentation for 10.27 MOC meeting
20161027,9.0,W,CAAutoSequential2016,678.0,Draft presentation for 10.27 MOC meeting
20161027,10.0,W,CAAutoSequential2016,679.0,Draft presentation for 10.27 MOC meeting
20161027,11.0,G,30DaysX-T2,NA,Write 30 days with the Fuji X-T2: Day 30 post
20161027,12.0,H,NA,NA,Walk
20161028,1.0,W,Mixed,NA,Getting set up for the day
20161028,2.0,W,CAAutoSequential2016,680.0,Investigate Mileage rate adequacy using more recent data
20161028,3.0,W,CAAutoSequential2016,681.0,Investigate Mileage rate adequacy using more recent data
20161031,1.0,W,Mixed,NA,Getting set up for the day; Weekly review
20161031,2.0,W,Mixed,NA,Weekly review
20161031,3.0,W,Mixed,NA,Weekly review; Sequential Analysis Email Matthew about SA location and factor location
20161031,4.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20161031,5.0,H,NA,NA,Run
20161031,6.0,W,CAAutoSequential2016,682.0,Investigate Mileage rate adequacy using more recent data
20161031,7.0,W,CAAutoSequential2016,683.0,Investigate Mileage rate adequacy using more recent data
20161031,8.0,W,CAAutoSequential2016,684.0,Investigate Mileage rate adequacy using more recent data
20161031,9.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20161031,10.0,G,Photography,NA,Write POTW 109 post
20161031,11.0,W,CAAutoSequential2016,685.0,Investigate Mileage rate adequacy using more recent data
20161031,12.0,W,CAAutoSequential2016,686.0,Investigate Mileage rate adequacy using more recent data
20161031,13.0,W,CAAutoSequential2016,687.0,Investigate Mileage rate adequacy using more recent data
20161031,14.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20161031,15.0,H,NA,NA,Walk
20161031,16.0,W,CAAutoSequential2016,688.0,Investigate Mileage rate adequacy using more recent data
20161031,17.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20161101,1.0,W,Mixed,NA,Getting set up for the day; Right Environment Send out analyst workload survey; Sequential Analysis Draft presentation for 11.3 MOC meeting
20161101,2.0,W,CAAutoSequential2016,689.0,Draft presentation for 11.3 MOC meeting
20161101,3.0,W,CAAutoSequential2016,690.0,Draft presentation for 11.3 MOC meeting
20161101,4.0,G,NA,NA,Listening to the Not So Standard Deviations podcast
20161101,5.0,M,NA,NA,Grocery store
20161101,6.0,G,NA,NA,Listening to the Not So Standard Deviations podcast
20161101,7.0,M,NA,NA,Grocery store
20161101,8.0,W,CAAutoSequential2016,691.0,Investigate Mileage rate adequacy using more recent data
20161101,9.0,W,CAAutoSequential2016,692.0,Investigate Mileage rate adequacy using more recent data
20161101,10.0,G,NA,NA,Listening to A History of Western Philosophy
20161101,11.0,H,NA,NA,Walk
20161101,12.0,W,CAAutoSequential2016,693.0,Investigate Mileage rate adequacy using more recent data
20161102,1.0,W,Mixed,NA,Getting set up for the day; Sequential Analysis Investigate Mileage rate adequacy using more recent data
20161102,2.0,W,CAAutoSequential2016,694.0,Investigate Mileage rate adequacy using more recent data
20161102,3.0,W,CAAutoSequential2016,695.0,Investigate Mileage rate adequacy using more recent data
20161102,4.0,W,CAAutoSequential2016,696.0,Investigate Mileage rate adequacy using more recent data
20161102,5.0,W,CAAutoSequential2016,697.0,Investigate Mileage rate adequacy using more recent data
20161102,6.0,W,CAAutoSequential2016,698.0,Investigate Mileage rate adequacy using more recent data
20161102,7.0,W,CAAutoSequential2016,699.0,Investigate Mileage rate adequacy using more recent data
20161102,8.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20161102,9.0,W,CAAutoSequential2016,700.0,Investigate Mileage rate adequacy using more recent data
20161102,10.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20161102,11.0,H,NA,NA,Walk
20161102,12.0,W,CAAutoSequential2016,701.0,Investigate Mileage rate adequacy using more recent data
20161102,13.0,W,CAAutoSequential2016,702.0,Investigate Mileage rate adequacy using more recent data
20161102,14.0,W,CAAutoSequential2016,703.0,Investigate Mileage rate adequacy using more recent data
20161102,15.0,W,CAAutoSequential2016,704.0,Investigate Mileage rate adequacy using more recent data
20161102,16.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20161103,1.0,G,NA,NA,Listening to the Waking Up podcast
20161103,2.0,H,NA,NA,Walk
20161103,3.0,G,NA,NA,Listening to the Waking Up podcast
20161103,4.0,W,CAAutoSequential2016,705.0,Run scenario in which we move ~50% to indicated on all EGR levels for BI/PD/MED
20161103,5.0,W,CAAutoSequential2016,706.0,Run scenario in which we move ~50% to indicated on all EGR levels for BI/PD/MED; Prepare for meeting with Jeff
20161103,6.0,G,NA,NA,Listening to A History of Western Philosophy
20161103,7.0,W,CAAutoSequential2016,707.0,Prepare for meeting with Jeff
20161103,8.0,W,CAAutoSequential2016,708.0,Run scenario in which we move ~50% to indicated on all EGR levels for BI/PD/MED; Prepare for meeting with Jeff
20161103,9.0,W,CAAutoSequential2016,709.0,Run scenario in which we move ~50% to indicated on all EGR levels for BI/PD/MED
20161103,10.0,H,NA,NA,Run
20161103,11.0,W,CAAutoSequential2016,710.0,Prepare for meeting with Jeff
20161103,12.0,W,CAAutoSequential2016,711.0,Prepare for meeting with Jeff
20161103,13.0,H,NA,NA,Walk
20161104,1.0,W,Mixed,NA,Getting set up for the day; Review Brad's code for the R Quick Access Guide
20161104,2.0,W,Mixed,NA,Review Brad's code for the R Quick Access Guide #R
20161104,3.0,W,Mixed,NA,Review Brad's code for the R Quick Access Guide #R
20161104,4.0,H,NA,NA,Walk
20161104,5.0,G,Photography,NA,Listening to The Candid Frame podcast
20161104,6.0,H,NA,NA,Walk
20161104,7.0,W,RCheckingBestPractices,NA,Incorporate Lauren's feedback
20161104,8.0,W,RCheckingBestPractices,NA,Incorporate Lauren's feedback
20161104,9.0,W,RCheckingBestPractices,NA,Incorporate Lauren's feedback
20161104,10.0,G,Photography,NA,Listening to The Candid Frame podcast
20161104,11.0,W,RCheckingBestPractices,NA,Incorporate Lauren's feedback
20161104,12.0,W,Mixed,NA,R Checking Best Practices Incorporate Lauren's feedback; Review Brad's code for the R Quick Access Guide
20161104,13.0,G,Photography,NA,Reading FujiLove Magazine; Send picture to Lauren
20161104,14.0,G,Photography,NA,Reading Mountain Light
20161105,1.0,G,NA,NA,Write In Development 9 post
20161106,1.0,M,NA,NA,Cleaning
20161106,2.0,M,NA,NA,Cleaning
20161106,3.0,G,Photography,NA,Write POTW 110 post
20161106,4.0,H,NA,NA,Hike
20161106,5.0,H,NA,NA,Hike
20161106,6.0,H,NA,NA,Hike
20161106,7.0,H,NA,NA,Hike
20161106,8.0,G,NBAPlayByPlay,NA,Analyze Nuggets' runs over first five games
20161106,9.0,G,NBAPlayByPlay,NA,Analyze Nuggets' runs over first five games
20161106,10.0,G,NBAPlayByPlay,NA,Analyze Nuggets' runs over first five games
20161106,11.0,G,NBAPlayByPlay,NA,Analyze Nuggets' runs over first five games
20161106,12.0,G,NBAPlayByPlay,NA,Analyze Nuggets' runs over first five games
20161106,13.0,G,NBAPlayByPlay,NA,Analyze Nuggets' runs over first five games
